run_id,model,dropout,graph_size,seed,auroc,auprc,ece,f1,cascade_size_mae,radius_hops_error,auroc_ci,latency_ms,peak_memory_mb
run_1784559392310_101_6aab9e,sage,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",7.135868072509766,0.0
run_1784559392427_2026_6aab9e,sage,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",5.010843276977539,0.0
run_1784559392523_42_6aab9e,sage,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",7.002592086791992,0.0
run_1784559392614_101_6aab9e,sage,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",6.702899932861328,0.0
run_1784559392701_2026_6aab9e,sage,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",4.999876022338867,0.0
run_1784559392782_42_6aab9e,sage,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",6.514787673950195,0.0
run_1784559392866_101_6aab9e,sage,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",6.003141403198242,0.0
run_1784559392957_2026_6aab9e,sage,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",5.001306533813477,0.0
run_1784559393041_42_ba3549,gat,0.0,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",9.417295455932617,0.0
run_1784559393223_101_ba3549,gat,0.0,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",7.994651794433594,0.0
run_1784559393310_2026_ba3549,gat,0.0,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",9.002685546875,0.0
run_1784559393401_42_ba3549,gat,0.0,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",7.99560546875,0.0
run_1784559393494_101_ba3549,gat,0.0,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",9.00411605834961,0.0
run_1784559393588_2026_ba3549,gat,0.0,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",6.998300552368164,0.0
run_1784559393674_42_ba3549,gat,0.2,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",8.00180435180664,0.0
run_1784559393759_101_ba3549,gat,0.2,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",6.998777389526367,0.0
run_1784559393841_2026_ba3549,gat,0.2,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",7.999658584594727,0.0
run_1784559393930_42_ba3549,gat,0.2,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",8.002519607543945,0.0
run_1784559394022_101_ba3549,gat,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",11.275529861450195,0.0
run_1784559394125_2026_ba3549,gat,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",6.975650787353516,0.0
run_1784559394208_42_ba3549,gat,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",9.99903678894043,0.0
run_1784559394306_101_ba3549,gat,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",14.73546028137207,0.0
run_1784559394436_2026_ba3549,gat,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",16.852378845214844,0.0
run_1784559394572_42_ba3549,gat,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",8.00180435180664,0.0
run_1784559394811_101_ba3549,gat,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",9.001970291137695,0.0
run_1784559394904_2026_ba3549,gat,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",12.998819351196289,0.0
run_1784559395052_42_6f769d,vanilla_hgt,0.0,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",38.19632530212402,0.0
run_1784559395243_101_6f769d,vanilla_hgt,0.0,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",11.486291885375977,0.0
run_1784559395336_2026_6f769d,vanilla_hgt,0.0,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",12.588024139404297,0.0
run_1784559395439_42_6f769d,vanilla_hgt,0.0,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",15.309572219848633,0.0
run_1784559395547_101_6f769d,vanilla_hgt,0.0,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",16.007661819458008,0.0
run_1784559395661_2026_6f769d,vanilla_hgt,0.0,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",10.004758834838867,0.0
run_1784559395756_42_6f769d,vanilla_hgt,0.2,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",8.000373840332031,0.0
run_1784559395849_101_6f769d,vanilla_hgt,0.2,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",10.006427764892578,0.0
run_1784559395937_2026_6f769d,vanilla_hgt,0.2,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",10.570287704467773,0.0
run_1784559396033_42_6f769d,vanilla_hgt,0.2,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",15.450239181518555,0.0
run_1784559396142_101_6f769d,vanilla_hgt,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",10.991811752319336,0.0
run_1784559396231_2026_6f769d,vanilla_hgt,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",9.001016616821289,0.0
run_1784559396317_42_6f769d,vanilla_hgt,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",14.772891998291016,0.0
run_1784559396417_101_6f769d,vanilla_hgt,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",14.027118682861328,0.0
run_1784559396537_2026_6f769d,vanilla_hgt,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",15.881061553955078,0.0
run_1784559396666_42_6f769d,vanilla_hgt,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",10.99705696105957,0.0
run_1784559396768_101_6f769d,vanilla_hgt,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",16.520977020263672,0.0
run_1784559396888_2026_6f769d,vanilla_hgt,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",14.980316162109375,0.0
run_1784559397003_42_9d9767,temporal_gnn,0.0,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",21.427392959594727,0.0
run_1784559397108_101_9d9767,temporal_gnn,0.0,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",6.000041961669922,0.0
run_1784559397207_2026_9d9767,temporal_gnn,0.0,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",4.999876022338867,0.0
run_1784559397296_42_9d9767,temporal_gnn,0.0,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",5.000114440917969,0.0
run_1784559397389_101_9d9767,temporal_gnn,0.0,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",5.001544952392578,0.0
run_1784559397482_2026_9d9767,temporal_gnn,0.0,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",6.994485855102539,0.0
run_1784559397587_42_9d9767,temporal_gnn,0.2,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",7.564544677734375,0.0
run_1784559397715_101_9d9767,temporal_gnn,0.2,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",4.998207092285156,0.0
run_1784559397818_2026_9d9767,temporal_gnn,0.2,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",5.99980354309082,0.0
run_1784559397909_42_9d9767,temporal_gnn,0.2,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",6.001949310302734,0.0
run_1784559398001_101_9d9767,temporal_gnn,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",7.124900817871094,0.0
run_1784559398100_2026_9d9767,temporal_gnn,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",5.356788635253906,0.0
run_1784559398198_42_9d9767,temporal_gnn,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",4.000186920166016,0.0
run_1784559398284_101_9d9767,temporal_gnn,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",5.517244338989258,0.0
run_1784559398374_2026_9d9767,temporal_gnn,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",6.051540374755859,0.0
run_1784559398473_42_9d9767,temporal_gnn,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",6.007909774780273,0.0
run_1784559398565_101_9d9767,temporal_gnn,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",4.997968673706055,0.0
run_1784559398653_2026_9d9767,temporal_gnn,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",6.003379821777344,0.0
run_1784559398752_42_6b9a85,physics_percolation,0.0,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",7.00688362121582,0.0
run_1784559398844_101_6b9a85,physics_percolation,0.0,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",3.377199172973633,0.0
run_1784559398928_2026_6b9a85,physics_percolation,0.0,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",2.9993057250976562,0.0
run_1784559399012_42_6b9a85,physics_percolation,0.0,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",1.9927024841308594,0.0
run_1784559399083_101_6b9a85,physics_percolation,0.0,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",3.014087677001953,0.0
run_1784559399157_2026_6b9a85,physics_percolation,0.0,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",1.6431808471679688,0.0
run_1784559399228_42_6b9a85,physics_percolation,0.2,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",3.195524215698242,0.0
run_1784559399299_101_6b9a85,physics_percolation,0.2,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",3.2052993774414062,0.0
run_1784559399372_2026_6b9a85,physics_percolation,0.2,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",1.9905567169189453,0.0
run_1784559399452_42_6b9a85,physics_percolation,0.2,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",2.385854721069336,0.0
run_1784559399523_101_6b9a85,physics_percolation,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",2.0017623901367188,0.0
run_1784559399610_2026_6b9a85,physics_percolation,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",3.0045509338378906,0.0
run_1784559399683_42_6b9a85,physics_percolation,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",2.974271774291992,0.0
run_1784559399755_101_6b9a85,physics_percolation,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",2.995729446411133,0.0
run_1784559399830_2026_6b9a85,physics_percolation,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",1.9986629486083984,0.0
run_1784559399903_42_6b9a85,physics_percolation,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",3.5195350646972656,0.0
run_1784559399973_101_6b9a85,physics_percolation,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",3.0028820037841797,0.0
run_1784559400039_2026_6b9a85,physics_percolation,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",1.9984245300292969,0.0
run_1784559400113_42_2ef96e,fuzzy_gat,0.0,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",10.98179817199707,0.0
run_1784559400203_101_2ef96e,fuzzy_gat,0.0,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",13.219118118286133,0.0
run_1784559400319_2026_2ef96e,fuzzy_gat,0.0,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",10.987997055053711,0.0
run_1784559400424_42_2ef96e,fuzzy_gat,0.0,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",11.997222900390625,0.0
run_1784559400551_101_2ef96e,fuzzy_gat,0.0,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",15.36107063293457,0.0
run_1784559400697_2026_2ef96e,fuzzy_gat,0.0,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",16.561508178710938,0.0
run_1784559400845_42_2ef96e,fuzzy_gat,0.2,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",11.880636215209961,0.0
run_1784559400980_101_2ef96e,fuzzy_gat,0.2,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",12.019872665405273,0.0
run_1784559401103_2026_2ef96e,fuzzy_gat,0.2,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",10.850906372070312,0.0
run_1784559401216_42_2ef96e,fuzzy_gat,0.2,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",8.99958610534668,0.0
run_1784559401337_101_2ef96e,fuzzy_gat,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",12.5885009765625,0.0
run_1784559401455_2026_2ef96e,fuzzy_gat,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",12.052536010742188,0.0
run_1784559401591_42_2ef96e,fuzzy_gat,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",10.995864868164062,0.0
run_1784559401707_101_2ef96e,fuzzy_gat,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",8.997917175292969,0.0
run_1784559401813_2026_2ef96e,fuzzy_gat,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",10.983705520629883,0.0
run_1784559401922_42_2ef96e,fuzzy_gat,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",11.004209518432617,0.0
run_1784559402031_101_2ef96e,fuzzy_gat,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",12.573719024658203,0.0
run_1784559402147_2026_2ef96e,fuzzy_gat,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",11.003494262695312,0.0
run_1784559402258_42_1d4092,cv_pfa_analytic,0.0,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",67.31104850769043,0.0
run_1784559402414_101_1d4092,cv_pfa_analytic,0.0,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",24.601221084594727,0.0
run_1784559402535_2026_1d4092,cv_pfa_analytic,0.0,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",25.787353515625,0.0
run_1784559402664_42_1d4092,cv_pfa_analytic,0.0,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",31.630516052246094,0.0
run_1784559402788_101_1d4092,cv_pfa_analytic,0.0,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",28.82099151611328,0.0
run_1784559402910_2026_1d4092,cv_pfa_analytic,0.0,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",27.770042419433594,0.0
run_1784559403032_42_1d4092,cv_pfa_analytic,0.2,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",21.829605102539062,0.0
run_1784559403143_101_1d4092,cv_pfa_analytic,0.2,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",20.520925521850586,0.0
